time,text,image,likes,comments,source
2018-11-19 10:56:16,"VP (Russian don, monster at maths), We all knew you left the MA212 lecture to fuck the shit out of your blonde girlfriend. Best regards, Professor Jozef Skokan",,4,0,1
2018-08-30 12:50:42,"So trigger warning (eating disorder, self-harm, recovery)... . . . . . . I’ve had mental health issues from like the age of 10. This manifested itself in having disordered eating patterns, and self harming. Anyway, I’ve been so much better since university, since leaving both a toxic home and school environment. And I thought I was doing better, I wasn’t hurting myself, wasn’t holding myself over a tall building trying to find the courage to jump, wasn’t trying to build helium bags to die as painlessly as possible. I thought I was ‘over’ it. But on reflection, I’m not over it yet, and I don’t know whether I ever will be. It scares the hell out of me because my mental health… More",,1,1,0
2020-01-14 13:58:36,"Buckle up boys and girls I need some advice: So there’s a peng boy who used to chat me up and we’ve been flirting. He’s fit and well one thing leads to another and we end up sleeping together (was ok, could be better). Now he barely talks to me and doesn’t reply my texts, think maybe he’s back with his ex? However my dumb ass might have caught some feelings for this guy. TLDR; fit boy tells me he fancies me, we fuck then he semi-ghosts me. Should I drop his yes or no. P.s// he’s from Kings if that helps make a decision",,0,0,1
2018-11-25 14:51:03,When you catch feelings for someone you shouldn’t.,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/46883182_320151145255444_6829545677689716736_o.png?_nc_cat=105&_nc_ohc=1fjRJktRc7IAX8ESM8u&_nc_ht=scontent-hkg3-1.xx&oh=dc65e39a27e9357b47efa41b47321a9e&oe=5E963D9D,136,46,1
2019-04-06 14:29:28,Writing my dissertation be like,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/56321772_377710336166191_7421321312708067328_o.jpg?_nc_cat=102&_nc_ohc=qcMONWM1zEwAX_ElMfc&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=adcd2d61c7654778cf0a2d90dc1466a9&oe=5EA366C0,15,0,1
2020-01-15 17:55:04,"@the mad pretty Gordon's barista with the clear frame glasses👓, long shot but wanna grab a coffee?☕",,0,1,0
2020-01-13 07:55:52,Has anyone got any experience on “stint”?? The part time student jobs app??,,3,24,0
2018-12-08 14:48:56,overseen at my undergrad institution but i think the fuckers wearing canada geese @ lse need to see this xx credit: Overheard at GW,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/47576871_325910641346161_6414764433758748672_n.jpg?_nc_cat=104&_nc_ohc=FdjMcGaXZjMAX_AybYt&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=236da2e898e0354598143b966474122d&oe=5E9DDB63,74,29,1
2017-12-07 10:50:22,To my second year neuroscience hottie I see ur always in medical sciences. How about we take a trip down to biology?;),,0,0,0
2017-11-12 22:10:50,"to J, The circumstances under which we became friends is so damn peculiar but I am incredibly grateful to have you in my life. I know sometimes things get rough and I don't think you're really that happy at all --- but just know that i want the best for you and that you've helped me out more times than I can count. Really, I don't know what I'd do without you here in London. Thank you so much for everything. lol you know who it is anyway :)",,1,1,0
2019-09-09 16:24:08,When ur 3 weeks into ur law degree and realise u should've just done English,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/69937454_2214725218639030_7563713484458819584_n.png?_nc_cat=109&_nc_ohc=48k656ney4YAX9qV3E6&_nc_ht=scontent-hkg3-2.xx&oh=d5af49030cabc3c40e0b413ffb0cbc85&oe=5EA6A52B,76,36,0
2019-06-08 14:47:09,seeing geese around London be like,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/62076990_2060933557351531_2680578102630809600_n.jpg?_nc_cat=100&_nc_ohc=NK-CIXDLGrcAX8Y5Rh3&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=354a54aa216031c891533c5661dbb3ca&oe=5E95640B,96,17,0
2019-02-10 20:22:35,Why is the library so crowded this year?? Even on Sunday...,,1,0,1
2019-12-03 22:55:12,"To the singing boy with all the rings, ring ring ring can i have your number?",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/78196369_2381331415311742_5795426129586159616_o.jpg?_nc_cat=102&_nc_ohc=Y1qcDlru-9IAX_ku9o6&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=bbd0d698d3d74e61c24dd4e390c34c4b&oe=5EA6F90F,8,5,0
2018-12-17 14:08:31,"For anyone to get into LSE takes hard work, no matter what subject. If you think any different, then your superiority complexes may be proof that you, yourself, (an exception to the rule) lack intellect. Quit damaging the mental health of others to soothe your insecurities, y’all are here for a reason 💛",,98,3,1
2017-11-24 00:59:57,To the cute half Jap Girl I met at UH - care to play zoomi zoomi sometime? ;),,2,1,0
2019-11-17 17:24:59,To the girl masturbating in the NAB toilets this morning . . .,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/73474978_507063976564159_3099798702068334592_n.jpg?_nc_cat=109&_nc_ohc=5gkBmZhzP1AAX_MtNAE&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=9e9dba91a3fe29e8456bead0c3d8af23&oe=5EDC2B01,1,1,1
2019-12-08 16:45:52,GC with the brown hair you’re so fit I think about u everyday,,0,0,1
2018-12-07 16:09:47,Anyone else find it annoying when people compare grades with you? Like seriously dude I told you I don't need to know about your Moodle Quiz scores.,,16,2,1
2017-11-14 22:48:41,Hey all! I'm in love with the tall Olympic weightlifter Madrid <3 <3 <3,,0,1,0
2020-01-12 01:16:50,Overheard in the library: “This university spends between £3-5000 unblocking the toilets every week”,,8,0,1
2019-05-14 16:37:32,"sheedy boy vs ricardo, who's winning in a scrap? haha react: sheedy love react: ricardo",,4,10,1
2020-01-09 08:12:12,I think you mean Imperial 😌,,0,0,0
2020-01-11 08:13:45,STORMZY IS DA GOAT/,,4,1,0
2020-01-04 15:02:37,pretty sure my prof thinks I'm stupid and it bothers me,,18,9,0
2018-03-23 19:40:50,"To all those people who don't go clubbing, what on earth do you lot do to have fun and meet new people??? - A 2nd year who's growing out of Loop",,11,7,0
2020-01-15 08:48:45,Help. I'm think I accidentally submitted an essay in Comic Sans. What do I do?,,136,54,0
2020-01-05 04:35:16,nerdy english boys omfggg,,0,1,0
2018-06-02 23:59:39,"I’m a Bengali guy but these Indian girls are a different sauce altogether. Bengali ladies, up your game.",,0,2,0
2017-11-22 09:58:06,"Dear Ali, I know we study History together but I want you to be my future. Love, Your secret admirer xxx",,2,1,0
2018-10-18 15:55:26,Why is everyone so horny in the library,,26,19,1
2019-03-18 17:17:29,"Saw PLG at mullys on saturday, im not from ucl but stalked muay thai to find u. if ur single hit me up x",,2,2,0
2019-02-09 02:39:55,To S WYS Found your Oyster and Bank Card at the library. Gave them to lost and found. MV,,0,0,1
2020-01-12 01:17:25,We all know you’re asking for yourself when you say you’re asking for a friend smh,,0,0,1
2017-12-11 23:16:30,"To the guy with a tattoo of a woman’s face on his shoulder/arm - I saw you on the treadmill as I was leaving Bloomsbury fitness Sunday morning, but I was too shy to even just to smile at you. Maybe I’ll see you there again soon.",,0,0,0
2019-06-13 23:36:25,These guys 😡😡 Credit: Anti-neoliberal memes for LSE teens,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/64662142_411986786071879_6970719229779640320_n.jpg?_nc_cat=110&_nc_ohc=y3zDbJhvniIAX_uIrmn&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=78fcab47c8e888de6e5a62a2d315f42d&oe=5E97BC3A,55,2,1
2019-11-27 15:53:50,anyone going to the tbz fansign/con?,,0,0,0
2017-12-14 16:26:55,"Ollie, Ollie, Ollie, can't you see? Sometimes your words just hypnotize me And I just love your flashy smile Guess that's why I fantasise about making our future child",,0,9,0
2018-05-03 13:51:59,For all those who feel the need to discuss the exam on the anonymous forum go neck yourself. Focus on your next exams and have something more interesting to talk about rather than exams. No one cares what you got on question 69 only I care what I got. YCFU and yes my initials spells fuck you :),,0,0,1
2019-12-13 15:58:37,Am I the only one here who wants friends who are not lazy and unmotivated but are also not on the other end of the spectrum where they talk about applications 24/7?,,62,8,1
2020-01-15 08:51:50,Would honestly pay for help with Stata now,,0,1,0
2019-12-08 16:47:10,I’m fucking depressed lol,,2,0,1
2020-01-15 08:47:40,UCL needs Lotas!!!! (If u don’t know what this is I feel sorry for your ass),,0,1,0
2020-01-13 19:09:17,Realising that UCL is sassier than you will ever be.,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/82200704_2465163776928505_8512129846388719616_o.jpg?_nc_cat=109&_nc_ohc=VOebhgpd7ZIAX-3YoFV&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=f794c79d92df6ef0b80377fd40af5cc0&oe=5E933D29,2,2,0
2019-09-11 23:54:22,Why is it so hard Will I ever find someone at LSE please,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/70020434_461615324442358_1449101513036136448_o.jpg?_nc_cat=100&_nc_ohc=ZPYxBfe2x3AAX-QnuhH&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=ed942dbabbc23125951215394686a619&oe=5ED58156,7,0,1
2018-12-12 22:42:32,"To the russian couple that always sits in the first row on ma203 lectures and their third wheeling best mate, I wonder how often u guys have a threesome and who is a better fucker. Wouldn’t mind joining your crew and being fucked like a slut.",,2,1,1
2018-09-25 18:22:03,A warm welcome back from the locals,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/42503648_1702312166547007_3323315676394815488_o.jpg?_nc_cat=106&_nc_ohc=JBSwGJKaklgAX-RZV2K&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=9b6e1ee0e52e6ee0d5f578b18af09acc&oe=5ED71242,439,111,0
2019-02-26 22:35:11,Wish LSE enforced this,https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52893165_361391131131445_7132014931284590592_o.jpg?_nc_cat=109&_nc_ohc=9L1nNZ_YDJ8AX9mor3I&_nc_ht=scontent-hkg3-2.xx&_nc_tp=12&oh=ae112e3196965c9d8cc861e98a6b77ba&oe=5ED0F93B,28,8,1
2018-04-21 16:38:47,Why tf do people keep sending me 🍆 emojis. I’m not a farmer smh,,1,2,1
2019-03-17 15:29:38,👁,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/55517437_1935871803191041_696956832886816768_n.jpg?_nc_cat=108&_nc_ohc=AuoAOeQtqpYAX86q9MF&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=7679ee9bc853381bd52d98a4ebdd9938&oe=5ED68DB0,11,1,0
2019-05-20 17:31:07,Remembering freshers when I could get drunk every single night,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/60578847_2030400360404851_7755492218130923520_n.jpg?_nc_cat=106&_nc_ohc=8_G130emvrgAX8Yweb9&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=bb486612d9af9cc0ebaf5ea0e3c3cc94&oe=5EA2EDEA,32,14,0
2017-12-18 05:44:35,"to the French Asian guy with insane cheekbones sitting at cruci sofas last week, you're a genuine 10",,0,1,0
2018-09-28 15:50:31,"UCL shops are the worst, it's literal extortion in broad daylight. Monster Munch used to be 65p, then 70, 80 and now 95 f**** p. I'm pissed. How we suppose to keep fat UCL?",,3,0,0
2019-06-24 13:41:18,People complaining about how not releasing exam results over emails because of data protection laws is actually just the professors being lazy✌🏼✌🏼✌🏼,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/65309503_2087391298039090_5347291629923336192_n.jpg?_nc_cat=100&_nc_ohc=yhSmNXQkVdAAX-gnPSW&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=efd8417c916fbdcf40e697dd71b48c03&oe=5E936325,5,1,0
2020-01-17 16:27:37,Can we do RUMS naked attraction instead of take me out this year ?,,9,19,0
2018-05-20 18:17:21,"DW, Have you decided which girl yet? NTY",,0,0,1
2020-01-14 13:59:10,Is anyone better informed than me and has suggestions for things we can do or organisations we can donate to to support the Uyghur Muslims?,,13,2,1
2020-01-07 10:44:20,"Just a little message to say that a Women, Trans and Non-Binary+ board games evening is being run by UCL Sci-FI and Fantasy Society on the 21st of January ~~ you can play a number of our large… More board game selection in a more relaxed and safe atmosphere All the event details can be found at the link below: https://studentsunionucl.org/whats-on/clubs-societies/women-trans-and-non-binary-board-games-0?fbclid=IwAR0mBHoKB4dppXwR2A6IHjzIjgttpesDls00pX3zh0jce65n4TKSxD0nABo",https://scontent-hkg3-2.xx.fbcdn.net/v/t1.0-9/81481026_2451940484917501_1269228621982072832_n.png?_nc_cat=109&_nc_ohc=VxElNSaGBBAAX_qz7L-&_nc_ht=scontent-hkg3-2.xx&oh=fb460404d6c9c5abfa8ff4e16374c655&oe=5ED09F94,10,0,0
2019-12-13 15:59:11,"To the person who stole my water bottle in Bankside, good luck, it had my oestrogen supplements in it",,36,0,1
2018-06-18 22:00:38,"For those who have taken it, opinions on EC307 Development Economics?",,4,1,1
2018-04-11 10:20:37,"Dear you know who, I know you’ll always provide me with shelter in Bankside when I cannot get into my own accom on a night out after Ministry. x SA",,0,1,1
2019-02-27 14:27:20,¯\_(ツ)_/¯,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/52937462_361668224437069_5626518667995906048_o.jpg?_nc_cat=102&_nc_ohc=Ak95LnVDhrsAX_t0d7h&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=5825c11dfc90cd8b0cd6df80fdfdcfa6&oe=5E958480,5,2,1
2018-03-24 20:53:20,"Roses are red, I study BASc What can I do with my degree please don't ask :(",,37,21,0
2019-05-01 14:39:22,"To the girl wearing the bright orange nikes and pink leggings doing laps of the first floor library round the stairs while on the phone with your coffee. We counted 34 laps. Now that we've… More noticed, we can't stop counting. Every 40 seconds we lose focus to update the tally. Our revision is going to shit. Our grades are going to shit. We can't even leave to go piss when this happens out of fear of missing a lap to add to the tally. Help us please. Stop, for the love of god. I'm begging you...",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/59267324_389243268346231_173882554137444352_o.jpg?_nc_cat=105&_nc_ohc=mZ3O-g7CLF0AX_nbU86&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=cbb5dab5355bb6c96e2df82b3b261bff&oe=5EA8073C,138,8,1
2018-06-23 16:10:53,Which societies have the best socials and a friendly crowd? I spent most of my first year with friends from my city and high school. Now that I’m sick of these people I’d really like to meet new people,,6,18,0
2020-01-15 17:55:36,"Honest question: how is  not mildly racist? What if I modify the races, would this post be considered racist? Not that I mind it, I’m ok with both posts. But I am sure the one below would be considered extremely racist by lots of people at UCL. To all my italian fam Can we make a group chat and just randomly meet to get to… More know one another or to watch movies or discuss subtle pasta posts or cook good Italian food. I’m almost done with my degree and I just need a white family (!!!!!) more than ever, everyone I know is brown/black and I’m starting to become a chocolate. Someone make a chat and if you want to be added like this post. I don’t care if we don’t know each other, we probably have family in common somehow so we’re not strangers...",,2,13,0
2020-01-07 11:13:12,Been thinking of suggesting the shop sell LSE branded vibrators. Any potential buyers?,,27,11,1
2018-04-12 00:13:40,"KI Fuck me, you pansy",,0,0,1
2020-01-15 17:56:30,"The two guys always going to the main library together, one short hair blond and his taller friend curly dark blond/brunette hair with good style, who are you?",,0,2,0
2019-08-09 16:34:20,"Any girls that dated Balkan guys? I've met this guy and he seems amazing and he is soooo hot and manly, but my friends keep telling me Balkan boys are cheaters and rude and disrespectful, is that true?",,0,10,0
2020-01-15 08:46:39,BP from second year enviro is fiiiiine,,0,0,0
2020-01-15 08:48:54,"Disabled students care about dignified accessibility services. We're hoping #UCLcares Every day until the release of the report on the 20th we will share a quote from a disabled student who… More answered our survey. This is to raise awareness of the size of this problem and ask UCL for concrete change. Do you want to help disabled students at UCL? Join our new facebook group “Change for UCL’s Disabled Students” https://www.facebook.com/groups/1066132483718578/ [image description: red text on a cream background that reads ""I found the whole experience quite humiliating, as I had to approach the staff three times to use the toilet. UCL could easily have provided a map to point people towards the closest accessible toilets to avoid this situation."" Underneath this it says ""Testimony #20"" and at the top it reads ""Survey responses""]",https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/82459782_2468229379955278_2381006075060027392_o.png?_nc_cat=101&_nc_ohc=83e2wGJfsgwAX-lrx_Z&_nc_ht=scontent-hkg3-1.xx&oh=90156dff5f9953eb3bef34ed955e47ad&oe=5E9A2696,4,0,0
2018-12-17 20:46:14,Whoever said their favourite city in Romania is Budapest is dumb. Have you not even heard of Sofia? Defo better than Budapest. I love my Roman friends from Sofia. #knowyourRomania #RomaniaRomans,,32,47,0
2017-12-14 01:14:28,I need a tall(ish) Chinese man?! Let me see your noodle x,,3,16,0
2019-08-03 14:51:48,Can someone explain why half the adds on spare room are agencys pretending to be landlords?!!! PS I'm looking for a room with chill peps if anyone is renting comment down below 👍,,1,1,0
2019-07-28 03:24:07,Everyone was waiting for that: the best china town restaurant??,,3,31,0
2018-09-14 21:45:34,How on earth does LSE not have an Aussie society? For real there are about a hundred of Aussie blokes and sheilas here according to the official uni stats and you are telling me that they don't have a society?! What happened mate?,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/41721342_293673697903189_8471263636294205440_o.png?_nc_cat=100&_nc_ohc=KqkG03S6wCMAX-lY6hc&_nc_ht=scontent-hkg3-1.xx&oh=b7921568014e8975df3ce205a47fbeff&oe=5E97421B,19,24,1
2018-09-08 07:20:40,When you try to learn English in China,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/41238392_1682470761864481_6741309985524809728_o.jpg?_nc_cat=105&_nc_ohc=Rk-3pIg5_LAAX8aM-Dz&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=82b561726645dd6af561c644504675c3&oe=5E9F7318,15,6,0
2020-01-16 10:50:25,PHYSICS SUCKS! Y THEY MAKE US CODE FUCKING ANGRY BIRDS FUCK U,,51,38,0
2018-04-19 22:52:18,Tag the biggest snake at LSE,,1,44,1
2019-05-23 14:36:01,Me when i see a political/religious feud and try to change the subject so everyone stops fighting:,https://scontent-hkg3-1.xx.fbcdn.net/v/t1.0-9/fr/cp0/e15/q65/61627101_2034939659950921_1480010185052258304_n.jpg?_nc_cat=105&_nc_ohc=V4-YSWNo9Y8AX-gYuS2&_nc_ht=scontent-hkg3-1.xx&_nc_tp=12&oh=825ed4c551240cad7af76c1897996097&oe=5E933492,47,11,0
2020-01-17 16:32:49,So happy to have rekindled my relationship with Angry Birds following that sexy physics coding assignment.,,0,2,0
2017-11-21 16:59:46,asian bartlett fresher with the silver earring on his left ear...hmu,,0,0,0
2017-11-20 00:11:17,"Vocal in jurisprudence, you make the world a Sanni-er place",,0,2,0
2018-10-08 22:35:03,Pengting in white trackies in libs eat me,,0,1,1
2020-01-15 08:54:13,"I know exactly how you’re feeling OP. Last year I couldn’t help but feel inadequate with my grades as I would always end up with low to mid 2:1’s whilst my peers (who put the same or even less effort into the work) would always get high firsts. I’m in second year now and am finally getting firsts in my coursework. I’m not… More sure if this is transferable to your degree but here’s what worked for me: 1. Talk to your personal tutor - I explained my situation to mine last term and they gave me really good advice with how to approach different types of coursework. 2. Talk to your PGTAs and Lecturers. If you have any questions about your module, ask your lecturer- even if… More",,10,0,0
